ceremony_number,year,date,url,category,winner,nominees
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Foreign Language Film,The Virgin Spring (Sweden),Kapo (Italy) | Macario (Mexico) | The Ninth Circle (Yugoslavia) | La Vérité (France)
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Documentary (Feature),The Horse with the Flying Tail,Rebel in Paradise
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Documentary (Short Subject),Giuseppina,Beyond Silence | A City Called Copenhagen | George Grosz' Interregnum | Universe
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Short Subject (Live Action),Day of the Painter,The Creation of Woman | Islands of the Sea | A Sport Is Born
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Short Subject (Cartoon),Munro,Goliath II | High Note | Mouse and Garden | A Place in the Sun
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Music (Music Score of a Dramatic or Comedy Picture),Exodus,The Alamo | Elmer Gantry | The Magnificent Seven | Spartacus
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Music (Scoring of a Musical Picture),Song Without End,Bells Are Ringing | Can-Can | Let's Make Love | Pepe
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Music (Song),"""Never on Sunday"" from Never on Sunday","""The Second Time Around"" from High Time | ""Faraway Part of Town"" from Pepe | ""The Green Leaves of Summer"" from The Alamo | ""The Facts of Life"" from The Facts of Life"
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Sound,The Alamo,The Apartment | Cimarron | Pepe | Sunrise at Campobello
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Art Direction (Black-and-White),The Apartment,The Facts of Life | Psycho | Sons and Lovers | Visit to a Small Planet
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Art Direction (Color),Spartacus,Cimarron | It Started in Naples | Pepe | Sunrise at Campobello
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Cinematography (Black-and-White),Sons and Lovers,The Apartment | The Facts of Life | Inherit the Wind | Psycho
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Cinematography (Color),Spartacus,The Alamo | BUtterfield 8 | Exodus | Pepe
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Costume Design (Black-and-White),The Facts of Life,Never on Sunday | The Rise and Fall of Legs Diamond | Seven Thieves | The Virgin Spring
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Costume Design (Color),Spartacus,Can-Can | Midnight Lace | Pepe | Sunrise at Campobello
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Film Editing,The Apartment,The Alamo | Inherit the Wind | Pepe | Spartacus
33,1961,"April 17, 1961",https://en.wikipedia.org/wiki/33rd_Academy_Awards,Best Special Effects,The Time Machine,The Last Voyage
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Motion Picture,West Side Story,Fanny | The Guns of Navarone | The Hustler | Judgment at Nuremberg
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Directing,Robert Wise and Jerome Robbins,Federico Fellini | J. Lee Thompson | Robert Rossen | Stanley Kramer
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Actor,Maximilian Schell,Charles Boyer | Paul Newman | Spencer Tracy | Stuart Whitman
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Actress,Sophia Loren,Audrey Hepburn | Piper Laurie | Geraldine Page | Natalie Wood
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Actor in a Supporting Role,George Chakiris,Montgomery Clift | Peter Falk | Jackie Gleason | George C. Scott
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Actress in a Supporting Role,Rita Moreno,Fay Bainter | Judy Garland | Lotte Lenya | Una Merkel
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Writing (Story and Screenplay -- Written Directly for the Screen),Splendor in the Grass,Ballad of a Soldier | La Dolce Vita | General Della Rovere | Lover Come Back
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Writing (Screenplay -- Based on Material from Another Medium),Judgment at Nuremberg,Breakfast at Tiffany's | The Guns of Navarone | The Hustler | West Side Story
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Foreign Language Film,Through a Glass Darkly (Sweden),Harry and the Butler (Denmark) | Immortal Love (Japan) | The Important Man (Mexico) | Plácido (Spain)
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Documentary (Feature),Sky Above and Mud Beneath,The Grand Olympics
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Documentary (Short Subject),Project Hope,Breaking the Language Barrier | Cradle of Genius | Kahl | The Man in Gray
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Short Subject (Live Action),Seawards the Great Ships,"The Face of Jesus | Play Ball! | Rooftops of New York | Very Nice, Very Nice"
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Short Subject (Cartoon),Surogat,Aquamania | Beep Prepared | Nelly's Folly | The Pied Piper of Guadalupe
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Music (Music Score of a Dramatic or Comedy Picture),Breakfast at Tiffany's,El Cid | Fanny | The Guns of Navarone | Summer and Smoke
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Music (Scoring of a Musical Picture),West Side Story,Babes in Toyland | Flower Drum Song | Khovanshchina | Paris Blues
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Music (Song),"""Moon River"" from Breakfast at Tiffany's","""Bachelor in Paradise"" from Bachelor in Paradise | ""Love Theme from El Cid (The Falcon and the Dove)"" from El Cid | ""Pocketful of Miracles"" from Pocketful of Miracles | ""Town Without Pity"" from Town Without Pity"
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Sound,West Side Story,The Children's Hour | Flower Drum Song | The Guns of Navarone | The Parent Trap
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Art Direction (Black-and-White),The Hustler,The Absent-Minded Professor | The Children's Hour | La Dolce Vita | Judgment at Nuremberg
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Art Direction (Color),West Side Story,Breakfast at Tiffany's | El Cid | Flower Drum Song | Summer and Smoke
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Cinematography (Black-and-White),The Hustler,"The Absent-Minded Professor | The Children's Hour | Judgment at Nuremberg | One, Two, Three"
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Cinematography (Color),West Side Story,Fanny | Flower Drum Song | A Majority of One | One-Eyed Jacks
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Costume Design (Black-and-White),La Dolce Vita,The Children's Hour | Claudelle Inglish | Judgment at Nuremberg | Yojimbo
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Costume Design (Color),West Side Story,Babes in Toyland | Back Street | Flower Drum Song | Pocketful of Miracles
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Film Editing,West Side Story,Fanny | The Guns of Navarone | Judgment at Nuremberg | The Parent Trap
34,1962,"April 9, 1962",https://en.wikipedia.org/wiki/34th_Academy_Awards,Best Special Effects,The Guns of Navarone,The Absent-Minded Professor
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Picture,Lawrence of Arabia,The Longest Day | The Music Man | Mutiny on the Bounty | To Kill a Mockingbird
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Directing,David Lean,Frank Perry | Pietro Germi | Arthur Penn | Robert Mulligan
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Actor,Gregory Peck,Burt Lancaster | Jack Lemmon | Marcello Mastroianni | Peter O'Toole
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Actress,Anne Bancroft,Bette Davis | Katharine Hepburn | Geraldine Page | Lee Remick
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Actor in a Supporting Role,Ed Begley,Victor Buono | Telly Savalas | Omar Sharif | Terence Stamp
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Actress in a Supporting Role,Patty Duke,Mary Badham | Shirley Knight | Angela Lansbury | Thelma Ritter
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Writing (Story and Screenplay – Written Directly for the Screen),Divorce Italian Style,Freud: The Secret Passion | Last Year at Marienbad | That Touch of Mink | Through a Glass Darkly
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Writing (Screenplay – Based on Material from Another Medium),To Kill a Mockingbird,David and Lisa | Lawrence of Arabia | Lolita | The Miracle Worker
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Foreign Language Film,Sundays and Cybele (France),Electra (Greece) | The Four Days of Naples (Italy) | Keeper of Promises (The Given Word) (Brazil) | Tlayucan (Mexico)
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Documentary (Feature),Black Fox,Alvorada
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Documentary (Short Subject),Dylan Thomas,The John Glenn Story | The Road to the Wall
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Short Subject (Live Action),Heureux Anniversaire,Big City Blues | The Cadillac | The Cliff Dwellers | Pan
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Short Subject (Cartoon),The Hole,Icarus Montgolfier Wright | Now Hear This | Self Defense ... for Cowards | A Symposium on Popular Songs
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Music (Music Score -- Substantially Original),Lawrence of Arabia,Freud | Mutiny on the Bounty | Taras Bulba | To Kill a Mockingbird
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Music (Scoring of Music -- Adaptation or Treatment),The Music Man,Billy Rose's Jumbo | Gigot | Gypsy | The Wonderful World of the Brothers Grimm
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Music (Song),"""Days of Wine and Roses"" from Days of Wine and Roses","""Love Song From Mutiny on the Bounty (Follow Me)"" from Mutiny on the Bounty | ""Song From Two for the Seesaw (Second Chance)"" from Two for the Seesaw | ""Tender Is the Night"" from Tender Is the Night | ""Walk on the Wild Side"" from Walk on the Wild Side"
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Sound,Lawrence of Arabia,Bon Voyage! | The Music Man | That Touch of Mink | What Ever Happened to Baby Jane?
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Art Direction (Black-and-White),To Kill a Mockingbird,Days of Wine and Roses | The Longest Day | Period of Adjustment | The Pigeon That Took Rome
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Art Direction (Color),Lawrence of Arabia,The Music Man | Mutiny on the Bounty | That Touch of Mink | The Wonderful World of the Brothers Grimm
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Cinematography (Black-and-White),The Longest Day,Birdman of Alcatraz | To Kill a Mockingbird | Two for the Seesaw | What Ever Happened to Baby Jane?
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Cinematography (Color),Lawrence of Arabia,Gypsy | Hatari! | Mutiny on the Bounty | The Wonderful World of the Brothers Grimm
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Costume Design (Black-and-White),What Ever Happened to Baby Jane?,Days of Wine and Roses | The Man Who Shot Liberty Valance | The Miracle Worker | Phaedra
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Costume Design (Color),The Wonderful World of the Brothers Grimm,Bon Voyage! | Gypsy | The Music Man | My Geisha
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Film Editing,Lawrence of Arabia,The Longest Day | The Manchurian Candidate | The Music Man | Mutiny on the Bounty
35,1963,"April 8, 1963",https://en.wikipedia.org/wiki/35th_Academy_Awards,Best Special Effects,The Longest Day,Mutiny on the Bounty
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Picture,Tom Jones,America America | Cleopatra | How the West Was Won | Lilies of the Field
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Directing,Tony Richardson,Federico Fellini | Elia Kazan | Otto Preminger | Martin Ritt
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Actor,Sidney Poitier,Albert Finney | Richard Harris | Rex Harrison | Paul Newman
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Actress,Patricia Neal,Leslie Caron | Shirley MacLaine | Rachel Roberts | Natalie Wood
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Actor in a Supporting Role,Melvyn Douglas,Nick Adams | Bobby Darin | Hugh Griffith | John Huston
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Actress in a Supporting Role,Margaret Rutherford,Diane Cilento | Edith Evans | Joyce Redman | Lilia Skala
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Writing (Story and Screenplay -- Written Directly for the Screen),How the West Was Won,8½ | America America | The Four Days of Naples | Love with the Proper Stranger
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Writing (Screenplay -- Based on Material from Another Medium),Tom Jones,"Captain Newman, M.D. | Hud | Lilies of the Field | Sundays and Cybele"
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Foreign Language Film,8½ (Italy),Knife in the Water (Poland) | The Red Lanterns (Greece) | Los Tarantos (Spain) | Twin Sisters of Kyoto (Japan)
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Documentary (Feature),Robert Frost: A Lover's Quarrel with the World,Le Maillon et la Chaine | The Yanks Are Coming | Terminus
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Documentary (Short Subject),Chagall,The Five Cities of June | The Spirit of America | Thirty Million Letters | To Live Again
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Short Subject (Live Action),An Occurrence at Owl Creek Bridge,The Concert | The Home-Made Car | The Six-Sided Triangle | That's Me
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Short Subject (Cartoon),The Critic,Automania 2000 | The Game | My Financial Career | Pianissimo
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Music (Music Score -- Substantially Original),Tom Jones,"55 Days at Peking | Cleopatra | How the West Was Won | It's a Mad, Mad, Mad, Mad World"
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Music (Scoring of Music -- Adaptation or Treatment),Irma la Douce,Bye Bye Birdie | A New Kind of Love | Sundays and Cybele | The Sword in the Stone
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Music (Song),"""Call Me Irresponsible"" from Papa's Delicate Condition","""Charade"" from Charade | ""It's a Mad Mad Mad Mad World"" from It's a Mad, Mad, Mad, Mad World | ""More"" from Mondo Cane | ""So Little Time"" from 55 Days at Peking"
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Sound,How the West Was Won,"Bye Bye Birdie | Captain Newman, M.D. | Cleopatra | It's a Mad, Mad, Mad, Mad World"
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Sound Effects,"It's a Mad, Mad, Mad, Mad World",A Gathering of Eagles
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Art Direction (Black-and-White),America America,8½ | Hud | Love with the Proper Stranger | Twilight of Honor
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Art Direction (Color),Cleopatra,The Cardinal | Come Blow Your Horn | How the West Was Won | Tom Jones
36,1964,"April 13, 1964",https://en.wikipedia.org/wiki/36th_Academy_Awards,Best Cinematography (Black-and-White),Hud,The Balcony | The Caretakers | Lilies of the Field | Love with the Proper Stranger
